Id;Referencia;Nombre
565;025941007;Flexo De Pie Serie Arquitect 1xe27 Rojo 170x58
567;025971001;Flexo Serie Arquitect 1xe27 Blanco 73x50
568;025971007;Flexo Serie Arquitect 1xe27 Rojo 73x50
570;026085020;Colgante Serie Alice 5xgu10 105x40
571;026181420;Colgante Serie Fernanda Cristal 14xgu10 (220x60 D)
572;026280149;Plafon  Bucarest Cristal 15xg4 96ledx0.06w Control Remoto (23 X 60 D )
573;026280249;Plafon  Bucarest Cristal 22xg4 159ledx0.06w Control Remoto (30 X 80d)
574;026280349;Plafon  Estambul Cristal 12xg4 75 Ledx0.06w Control Remoto(31x48
575;026280449;Plafon  Estambul Cristal 19xg4 139ledx0.06w Contr. Remoto(27x60)
576;026280549;Plafon  Estambul Cristal 28xg4 226ledx0.06w Contr. Remoto(31x80)
577;026280649;Plafon  Violeta Cristal 15xg4 Control Remoto 3 Colores (19x60 D)
578;026280749;Plafon  Violeta Cristal 20xg4 Control Remoto 3 Colores (19x80 D
579;026280849;Plafon  Violeta Cristal 25xg4 Control Remoto 3 Colores (19x100d
580;026280949;Plafon  Hemisferio Cristal/cromo 9xg9 (23x46 D)
581;026281049;Plafon  Hemisferio Cristal/cromo 12xg9 (26x66 D)
583;026282420;Plafon  Herminia Cristal 24xg4  (30x65)
584;026283020;Plafon  Herminia Cristal 30xg4 (40x90)
585;026291249;Colgante  Alaska Cristal 12xg4 (30x50d)
586;026291349;Colgante  Alaska Cristal 16xg4 (35x69)
587;026291449;Colgante  Alaska Cristal 22xg4 (37x90)
588;026291549;Colgante Serie Laura Cristal 4xgu10 (78x35x35)
589;026291649;Colgante  Laura Cristal 3xgu10 (82x32 D)
590;026291749;Colgante  Planet Cristal 6xgu10 (186x60 D)
591;026291949;Colgante Serie Holograma Cristal 8xgu10 (220x60 D)
593;026553039;Colgante Serie Alba Bola Cerrada 1xe27 Arena Blanca 30 Diametro
595;026554039;Colgante Serie Alba Bola Cerrada 1xe27 Arena Blanca 40 Diametro
597;026653049;Colgante Alicia Bola 1xe27 Transparente 30 D
598;026653549;Colgante Alicia Bola 1xe27 Transparente 35 D
599;026654049;Colgante Alicia Bola 1xe27 Transparente 40 D
600;026655049;Colgante Alicia Bola 3xe27 Transparente 50 D
607;026755001;Colgante Bola Serie Susana 1xe27 Blanca 50 D
608;026755009;Colgante Bola Serie Susana 1xe27 Negra 50 D
610;026853001;Colgante Bola Serie Cecilia 1xe27 Blanca 30 D
611;026853020;Colgante Bola Serie Cecilia 1xe27 Cromo 30 D
612;026853801;Colgante Bola Serie Cecilia 1xe27 Blanco 38 D
614;027051801;Colgante Serie Olinda Blanco 1xe27 18xreg
615;027051809;Colgante Serie Olinda Negro 1xe27 18xreg
617;027052301;Colgante Serie Olinda Blanco 1xe27 23xreg
618;027052309;Colgante Serie Olinda Negro 1xe27 23xreg
619;027052320;Colgante Serie Olinda Cromo 1xe27 23xreg
620;027054001;Colgante Serie Olinda Blanco 1xe27 40xreg
621;027054009;Colgante Serie Olinda Negro 1xe27 40xreg
622;027054020;Colgante Serie Olinda Cromo 1xe27 40xreg
623;027071801;Sobremesa Serie Olinda Blanco 1xe27 47x18
626;027152601;Colgante Serie Elsa 1xe27 Blanco 28x26
627;027152609;Colgante Serie Elsa 1xe27 Negro 28x26
629;027153309;Colgante Serie Elsa 1xe27 Negro 33x30
630;028054002;Lampara Serie Timor Marron 4xe27 (regx84)
631;028071002;Sobremesa Serie Timor Marron 1xe27 (39x18)
632;028094002;Colgante Serie Timor Marron 2xe27 (regx40)
633;028095002;Colgante Serie Timor Marron 3xe27 (regx50)
634;028152002;Lampara Serie Egeo Marron 2xe14 (regx42)
635;028153002;Lampara Serie Egeo Marron 3xe14 (regx66)
636;028154002;Lampara Serie Egeo Marron 4xe14 (regx60)
637;028161002;Aplique Serie Egeo Marron 1xe14 (22x14)
639;028194002;Colgante Serie Egeo Marron 2xe27 (regx40)
640;028195002;Colgante Serie Egeo Marron 3xe27 (regx50)
641;028271000;Sobremesa Infantil Serie Orlando Blanco/rosa 1xe14 (40x15)
642;028271008;Sobremesa Infantil Serie Orlando Blanco/azul 1xe14 (40x15)
643;028271019;Sobremesa Infantil Serie Orlando Blanco/lila 1xe14 (40x15)
648;028471030;Sobremesa Ceramica Serie Maracaibo Burdeos 1xe27 (29x19)
649;028571009;Sobremesa Ceramica Serie Barinas Negro 1xe27 (33x18)
653;028941009;Farola Exterior Noeli Portatil Negro 1xe27  190x49x49 Cm
654;028961009;Aplique Exterior Noeli Negro 1xe27 (42x18)
656;028991809;Colgante Exterior Noeli Negro 1xe27 (40x18)
658;029071009;Sobremesa Ceramica Serie Marina Negro 1xe14 (24x14)
664;029681001;Foco Sonora Blanco 1xgu10 Bomb. LED incl
665;029681003;Foco Sonora Niquel 1xgu10 Bomb. LED incl
667;029683003;Plafon Foco Sonora Niquel 3xgu10 Bomb. LED incl13x17d
670;029693001;Regleta Foco Sonora Blanco 3xgu10 Bomb. LED incl 15x44
671;029693003;Regleta Foco Sonora Niquel 3xgu10 Bomb. LED incl  15x44
681;029881003;Foco Tabernas Niquel 1xgu10 Bomb. LED incl. 13x6
682;029881009;Foco Serie Tabernas Negro 1xgu10 Bomb. Halog. Incl. 13x6
683;029881014;Foco Tabernas Cuero 1xgu10 Bomb. LED incl. 13x6
684;029883001;Plafon Foco Tabernas Blanco 3xgu10 Bomb. LED incl. 14x17
685;029883003;Plafon Foco Tabernas Niquel 3xgu10 BBomb. LED incl. 14x17
686;029883009;Plafon Serie Tabernas Negro 3xgu10 Bomb. Halog. Incl. 14x17
687;029883014;Plafon Foco Tabernas Cuero 3xgu10 Bomb. LED incl. 14x17
688;029892001;Regleta Foco Tabernas Blanco 2xgu10 Bomb. LED incl. 15x30
689;029892003;Regleta Foco Tabernas Niquel 2xgu10 Bomb. LED incl. 15x30
690;029892009;Regleta Serie Tabernas Negro 2xgu10 Bomb. Halog. Incl. 15x30
691;029892014;Regleta Foco Tabernas Cuero 2xgu10 Bomb. LED incl. 15x30
692;029893001;Regleta Foco Tabernas Blanco 3xgu10 Bomb. LED incl 15x50
694;029893009;Regleta Foco Tabernas Negro 3xgu10 Bomb. Halog. Incl. 15x50
695;029893014;Regleta Foco Tabernas Cuero 3xgu10 Bomb. LED incl 15x50
696;029981001;Foco Dali Blanco 1xgu10 Bomb. Halog. Incl. 8,5X11X13
697;029981003;Foco Dali Niquel 1xgu10 Bomb. Halog. Incl. 14x11
698;029981020;Foco Dali Cromo 1xgu10 Bomb. Halog. Incl. 14x11
699;029984001;Plafon Foco Dali Blanco 4xgu10 Bomb. Halog. Incl. 14x25x25
702;029992001;Regleta Foco Dali Blanco 2xgu10 Bomb. Halog. Incl. 14x26
703;029992003;Regleta Foco Dali Niquel 2xgu10 Bomb. Halog. Incl 14x26
704;029992020;Regleta Foco Dali Cromo 2xgu10 Bomb. Halog. Incl. 14x26
705;029993001;Regleta Foco Dali Blanco 3xgu10 Bomb. Halog. Incl. 14x40
706;029993003;Regleta Foco Dali Niquel 3xgu10 Bomb. Halog. Incl. 40X12X10
707;029993020;Regleta Foco Dali Cromo 3xgu10 Bomb. Halog. Incl. 40X12X10
712;030682328;Down Light Serie Diamante Zinc 2xe27 Bomb. Incl. 2u 18w (23x23)
713;031092501;Colgante Serie Aries Acido/blanco/transp 1xe27 (regx25)
714;031092509;Colgante Serie Aries Acido/negro/transp 1xe27 (regx25)
716;031552020;Lampara Serie Mosaico 2xe14 Cromo/verde Regx43
717;031552043;Lampara Serie Mosaico 2xe14 Marron/ambar Regx43
718;031553020;Lampara Serie Mosaico 3xe14 Cromo/verde Regx67
719;031553043;Lampara Serie Mosaico 3xe14 Marron/ambar Regx67
720;031554020;Lampara Serie Mosaico 4xe14 Cromo/verde Regx60
721;031554043;Lampara Serie Mosaico 4xe14 Marron/ambar Regx60
722;031561020;Aplique Serie Mosaico 1xe14 Cromo/verde 22x14
723;031561043;Aplique Serie Mosaico 1xe14 Marron/ambar 22x14
724;031571020;Sobremesa Serie Mosaico 1xe14 Cromo/verde 33x14
725;031571043;Sobremesa Serie Mosaico 1xe14 Marron/ambar 33x14
726;031592520;Colgante Serie Mosaico Cromo 1xe27 25 D.
727;031592543;Colgante Serie Mosaico Ambar 1xe27 25 D.
728;031593020;Colgante Serie Mosaico Cromo 1xe27 30 D.
730;031653039;Lampara Serie Marmara Cuero/arena 3xe14 (regx54)
731;031654039;Lampara Serie Marmara En Paralelo Cuero/arena 4xe14 (regx92)
732;031654139;Lampara Serie Marmara En X Cuero/arena-marron 4xe14 (regx59)
735;031684039;Plafon Serie Marmara Cuero/arena 3xe27 (16x40)
737;031685039;Plafon Serie Marmara Cuero/arena 3xe27 (16x50)
747;031771020;Sobremesa Serie Avila Plata 1xe14 Precio Neto
765;031896015;Colgante Serie Segovia Marron/beis 5xe27 Precio Neto (regx60)
767;031984803;Plafon Fluor. Serie Jaspe T5 2x24w Incluid. Niquel-cromo 61x12
769;032081083;Plafon Fluor. Serie Aguamarina T5 2x54w Incluid. Niquel-cromo 121x11
770;032084803;Plafon Fluor. Serie Aguamarina T5 2x24w Incluid. Niquel-cromo 61x11
771;032087803;Plafon Fluor. Serie Aguamarina T5 2x39w Incluid. Niquel-cromo 91x11
773;032285520;Plafon Fluor. Serie Esmeralda T5 1x55w Incluid. Cromo 46 D.
777;032585828;Pantalla Estanque Serie Cobalto Ip65-t8 1x58w (10x160cms) 
781;032781428;Pantalla Estanque Serie Coral Ip65-t5 1x14w (08x60cms)
782;032782828;Pantalla Estanque Serie Coral Ip65-t5 1x28w (08x120cms)  
783;032783528;Pantalla Estanque Serie Coral Ip65-t5 1x35w (08x150cms)  
784;032784928;Pantalla Estanque Serie Coral Ip65-t5 1x49w (08x150cms) 
785;032785428;Pantalla Estanque Serie Coral Ip65-t5 1x54w (08x120cms)  
787;032882828;Pantalla Estanque Serie Coral Ip65-t5 2x28w (11x120cms)  
788;032883528;Pantalla Estanque Serie Coral Ip65-t5 2x35w (11x150cms) 
789;032884928;Pantalla Estanque Serie Coral Ip65-t5 2x49w (11x150cms)  
790;032885428;Pantalla Estanque Serie Coral Ip65-t5 2x54w (11x120cms)  
793;033142003;Promo Neto Pie Salon Serie Sangha 1xe27 1xe14 Ni Bomb. Incl. 173x28
795;033242003;Pie Salon Serie Karma 1xe27 1xe14 Niquel Bomb. Incl (181x30)
796;033341003;Promo Neto Pie Salon Serie Alaya Niquel Led 12w Smd Incl. (183x27)
797;033341014;Promo Neto Pie Salon Serie Alaya Cuero Led 12w Smd Incl. (183x27)
798;033341020;Promo Neto Pie Salon Serie Alaya Cromo Led 12w Smd Incl (183x27)
799;033771049;Sobremesa Abigail 1xe27 Cristal Transp /cromo72x33x23
800;033871049;Sobremesa Alma 1xe27 Cristal Transp 66x35
801;033971049;Sobremesa Amanda 1xe27 Cristal Transp 63x34
802;034061002;Aplique Serie Inca 1xe27 Marron (30x18x9)
804;034083202;Plafon Serie Inca 2xe27 Marron (32x32x9)
809;034161009;Aplique Serie Azteca 1xe27 Negro (30x18x9)
810;034183202;Plafon Serie Azteca 2xe27 Marron (32x32x9)
811;034183209;Plafon Serie Azteca 2xe27 Negro (32x32x9)
813;034183802;Plafon Serie Azteca 3xe27 Marron (38x38x9)
814;034183809;Plafon Serie Azteca 3xe27 Negro (38x38x9)
816;034284802;Plafon Serie Persia 2xe27 Plata/marron (32x48x7)
817;034284809;Plafon Serie Persia 2xe27 Negro/blanco (32x48x7)
819;034384701;Plafon Serie Armenia 2xe27 Blanco (27x47x9)
820;034384702;Plafon Serie Armenia 2xe27 Marron (27x47x9)
821;034384709;Plafon Serie Armenia 2xe27 Negro (27x47x9)
822;0344SET09;Set Serie Tamesis 3 Colgante + 2 Sobremesa Negro
827;0345SET09;Set Serie Sena 3 Colgantes + 2 Sobremesas Negro
829;0346SET00;Set Serie Danubio 2 Colgantes + 2 Sobremesas Rosa
830;0346SET02;Set Serie Danubio 2 Colgantes + 2 Sobremesas Marron
831;0346SET15;Set Serie Danubio 2 Colgantes + 2 Sobremesas Beis
832;0346SET28;Set Serie Danubio 2 Colgantes + 2 Sobremesas Gris
833;0346SET39;Set Serie Danubio 2 Colgantes + 2 Sobremesas Arena
834;0346SET48;Set Serie Danubio 2 Colgantes + 2 Sobremesas Celeste
840;034961020.;Aplique Sumeria Blanco/cromo 1xe27 (30x15)
843;034983020.;Plafon Sumeria Blanco/cromo 2xe27 (30 D)
844;034984020;Plafon Serie Sumeria Blanco/cromo 3xe27 (40dx9)
845;035061001.;Aplique Babilonia Blanco 1xe27 8X30X17
846;035083001.;Plafon Babilonia Blanco 2xe27 8X30X30 cm
847;035161026.;Aplique Fenicia Blanco 1xe27 (30x15)
848;035183026.;Plafon Fenicia Blanco 2xe27 (30x30)
849;035261001.;Aplique Macedonia Blanco 1xe27 (30x15)
850;035283001.;Plafon Macedonia Blanco 2xe27 (30 D)
851;035361001.;Aplique Andina Blanco 1xe27 30X15X8
852;035383001.;Plafon Andina Blanco 2xe27 (30x30)
864;035753053;Lampara Nacar 3 Bolas Cromo/nacar 3xe14 54x46
865;035755053;Lampara Nacar 5 Bolas Cromo/nacar 5xe14 54x53
866;035761053;Aplique Nacar 3 Bolas Cromo/nacar 1xe14 35x18
867;035771053;Sobremesa Nacar 3 Bolas Cromo/nacar 1xe27 38x21
868;035793553;Colgante Nacar 3 Bolas Cromo/nacar 1xe27 (35 D)
869;035794553;Colgante Nacar 3 Bolas Cromo/nacar 1xe27 (45 D)
873;035897102;Lampara Peq. Ying-yang Marron/topo 2xe14 (regx71)
874;035897109;Lampara Peq. Ying-yang Negro/blanco 2xe14 (regx71)
875;035897128;Lampara Peq. Ying-yang Gris/topo 2xe14 (regx71)
876;035897602;Lampara Grand. Ying-yang Marron/topo 2xe14 (regx76
877;035897609;Lampara Grand. Ying-yang Negro/blanco 2xe14 (regx76)
878;035897628;Lampara Grand. Ying-yang Gris/topo 2xe14 (regx76)
880;035956010;Lampara Serie Tasmania Plata 6xe27 (regx110)
881;035961010;Aplique Serie Tasmania Plata 1xe14 (20x16)
883;035994010;Colgante Serie Tasmania 40d Plata 4xe27 (regx40)
884;035995010;Colgante Serie Tasmania 50d Plata 4xe27 (regx50)
885;036056010;Lampara Serie Indico Plata 6xe27 (regx110)
886;036061010;Aplique Serie Indico Plata 1xe14 (20x16)
888;036094010;Colgante Serie Indico 40 D Plata 4xe27 (regx40)
889;036095010;Colgante Serie Indico 50d Plata 4xe27 (regx50)
904;036363009;Aplique Serie Ganimedes 30x17 6 Rayas Negras 1xe27
910;036396809;Fluorescentes Serie Ganimedes 68x22 6 Rayas Negras 2x18w
911;036396828;Fluorescentes Serie Ganimedes 68x22 6 Rayas Grises 2x18w
912;036463009;Aplique Serie Deimos 30x17 Escuadras Negras 1xe27
918;036496809;Fluorescente Serie Deimos 68x22 Escuadras Negras 2x18w
919;036496828;Fluorescente Serie Deimos 68x22 Escuadras Grises 2x18w
929;036663028;Aplique Serie Calisto 30x17 Raya Circulo Grises 1xe27
934;036696809;Fluorescente Serie Calisto 68x22 Raya Circulo Negro 2x18w
935;036696828;Fluorescente Serie Calisto 68x22 Raya Circulo Grises 2x18w
937;036881F49;Empotrable Cristal Serie Landa 1xgu10 Cuadrado 9x9 Grosor 1cm Transp.
939;036881G49;Empotrable Cristal Serie Landa 1xgu10 Cuadrado 9x9 Grosor 2cm Transp.
941;036981F49;Empotrable Cristal Serie Omega 1xgu10 Circulo 9,5  Grosor 1cm Transp.
942;036981G09;Empotrable Cristal Serie Omega 1xgu10 Circulo 9,5d Grosor 2cm Negro
943;036981G49;Empotrable Cristal Serie Omega 1xgu10 Circulo 9,5d Grosor 2cm Transp.
944;037071000;Sobremesa Infantil Serie Circulo Rosa 1xe14 (18x14)
946;037071048;Sobremesa Infantil Serie Circulo Celeste 1xe14 (18x14)
947;037093500;Colgante Infantil Serie Circulo Rosa 2xe27 (35 D)
948;037093519;Colgante Infantil Serie Circulo Lila 2xe27 (35 D)
949;037093548;Colgante Infantil Serie Circulo Celeste 2xe27 (35 D)
956;037184053;Plafon Serie Madagascar Nacar 3xe27 40 D.
957;037192853;Colgante Ovalado Serie Madagascar Nacar 1xe27 (40x30)
958;037193053;Colgante Serie Madagascar Nacar 1xe27 (28x30)
959;037194053;Colgante Serie Madagascar Nacar 1xe27 (21x40)
966;037283053;Plafon Serie Borneo Nacar 2xe27 30 D.
967;037284053;Plafon Serie Borneo Nacar 3xe27 40 D.
969;037293053;Colgante Serie Borneo Nacar 1xe27 (28x30)
970;037353020;Lampara Filipa Cromo 3xe14 25x45
971;037355020;Lampara Filipa Cromo 5xe14 25x50
972;037371020;Sobremesa Filipa Cromo 1xe14 44x20
973;037587020;Colgante  Cristal Joana 80x60d 7xgu10 (incl)
974;037786020;Colgante  Cristal Rosa 80x150 6xgu10 (incl)
976;038453809;Colgante Serie Missouri Negro 1xe27 35x38d
977;038889020;Colgante  Cristal Renata 80x230 9xgu10 (incl)
978;038981220;Colgante  Cristal Helena 86x250 12xgu10 (incl)
979;039081020;Plafon  Cristal Camila 18x60d 10xg9
980;039186020;Plafon  Cristal Luisa 90x60d 6xgu10
984;039571019;Sobremesa Infantil Astros Lila 1xe14 (35x22)
986;039593500;Colgante Infantil Astros Rosa 1xe27 (regx35)
988;039593506;Colgante Infantil Astros Verde 1xe27 (regx35)
989;039593519;Colgante Infantil Astros Lila 1xe27 (regx35)
990;039593548;Colgante Infantil Astros Celeste 1xe27 (regx35)
991;039652000;Lampara Infantil Serie Colores Rosa 2xe14 (50x55)
992;039652004;Lampara Infantil Serie Colores Naranja 2xe14 (50x55)
993;039652006;Lampara Infantil Serie Colores Verde 2xe14 (50x55)
994;039652019;Lampara Infantil Serie Colores Lila 2xe14 (50x55)
995;039652048;Lampara Infantil Serie Colores Celeste 2xe14 (50x55)
996;039671000;Sobremesa Infantil Serie Colores Rosa 1xe14 (
997;039671004;Sobremesa Infantil Serie Colores Naranja 1xe14 (
998;039671006;Sobremesa Infantil Serie Colores Verde 1xe14 (
999;039671019;Sobremesa Infantil Serie Colores Lila 1xe14 (
1000;039671048;Sobremesa Infantil Serie Colores Celeste 1xe14 (
1001;039753001;Colgante Zulmira Cromo/blanco 3xe14 (43x35)
1002;039753009;Colgante Zulmira Cromo/negro 3xe14 (43x35)
1003;039753014;Colgante Zulmira Cuero/marron 3xe14 (43x35)
1004;039755001;Colgante Zulmira Cromo/blanco 5xe14 (45x44)
1005;039755009;Colgante Zulmira Cromo/negro 5xe14 (45x44)
1006;039755014;Colgante Zulmira Cuero/marron 5xe14 (45x44)
1007;040183020;Plafon  Cristal Leticia 3xgu10 Led (incl)
1008;040187020;Plafon  Cristal Leticia 7xgu10 Led (incl)
1011;040961009;Aplique Exterior Eufrates Negro 1xe27 Ip54 (9,2x19,2x12)
1012;040961028;Aplique Exterior Eufrates Gris 1xe27 Ip54 (9,2x19,2x12)
1013;041061028;Aplique Exterior Ganges Gris 1gu10x3w Incl. Ip54 (15x12)4000k
1015;041141020;Pie Nobel Cromo/negro 1xe27 152x50
1016;041251011;Colgante Dumont Cobre/blanco 1xe27 50x35
1017;041251020;Colgante Dumont Cromo/blanco 1xe27 50x35
1018;041513000;Colgante Doble Serie Bola Rosa 1xe27 30 D
1019;041513019;Colgante Doble Serie Bola Lila 1xe27 30 D
1020;041513048;Colgante Doble Serie Bola Celeste 1xe27 30 D
1021;041521000;Plafon Infantil Redondo Serie Bola Rosa 2xe27 30 D.
1022;041521019;Plafon Infantil Redondo Serie Bola Lila 2xe27 30 D.
1023;041521048;Plafon Infantil Redondo Serie Bola Celeste 2xe27 30 D.
1024;041531000;Plafon Infantil Cuadrado Serie Bola Rosa 2xe27 30x30
1025;041531019;Plafon Infantil Cuadrado Serie Bola Lila 2xe27 30x30
1026;041531048;Plafon Infantil Cuadrado Serie Bola Celeste 2xe27 30x30
1030;041571000;Sobremesa Infantil Serie Bola Rosa 1xe14 (18 D)
1031;041571019;Sobremesa Infantil Serie Bola Lila 1xe14 (18 D)
1032;041571048;Sobremesa Infantil Serie Bola Celeste 1xe14 (18 D)
1034;041592519;Colgante Infantil Serie Bola Lila 1xe27 (25 D)
1035;041592548;Colgante Infantil Serie Bola Celete 1xe27 (25 D)
1037;041593019;Colgante Infantil Serie Bola Lila 1xe27 (30 D)
1039;041661001.;Aplique Dijon Blanco 1xe27 (30x15)
1040;041683001.;Plafon Dijon Blanco 2xe27 (30 D)
1044;042971001;Sobremesa Nicole Blanco 1xe14 (36x16)
1045;042971002;Sobremesa Nicole Marron Topo 1xe14 (36x16)
1049;042971028;Sobremesa Nicole Gris 1xe14 (36x16)
1054;042984001;Plafon Nicole Blanco 3xe27 (14x40d)
1058;042985001;Plafon Nicole Blanco 4xe27 (16x50d)
1061;042985028;Plafon Nicole Gris 4xe27 (16x50d)
1063;042993001;Colgante Nicole Blanco 1xe27 (regx30d)
1069;042994001;Colgante Nicole Blanco 2xe27 (regx40d)
1072;042994028;Colgante Nicole Gris 2xe27 (regx40d)
1073;042995001;Colgante Nicole Blanco 3xe27 (regx50d)
1076;042995028;Colgante Nicole Gris 3xe27 (regx50d)
1084;043083210.;Plafon Amet Plata 2xe27 (32x32x6)
1086;043083218.;Plafon Amet Berenjena 2xe27 (32x32x6)
1087;043771000;Sobremesa Cielo 1xe14 Rosa 24X12X12
1088;043771019;Sobremesa Cielo 1xe14 Lila 24X12X12
1089;043771048;Sobremesa Cielo 1xe14 Celeste 22x12
1090;043783000;Plafon Cielo 3xe14 Rosa REGX30X30
1091;043783019;Plafon Cielo 3xe14 Lila REGX30X30 cm
1092;043783048;Plafon Cielo 3xe14 Celeste Regx30
1093;043971000;Sobremesa Infantil Osito Rosa 1xe14 (22x13)
1094;043971019;Sobremesa Infantil Osito Lila 1xe14 (22x13)
1095;043971048;Sobremesa Infantil Osito Celeste 1xe14 (22x13)
1096;043995000;Colgante Infantil Osito Rosa 2xe27 (regx50)
1097;043995019;Colgante Infantil Osito Lila 2xe27 (regx50)
1098;043995048;Colgante Infantil Osito Celeste 2xe27 (regx50)
1099;044071000;Sobremesa Serie Oceano Rosa 1xe14 (24x14)
1100;044071004;Sobremesa Serie Oceano Naranja 1xe14 (24x14)
1101;044071006;Sobremesa Serie Oceano Verde 1xe14 (24x14)
1102;044071019;Sobremesa Serie Oceano Lila 1xe14 (24x14)
1103;044071048;Sobremesa Serie Oceano Celeste 1xe14 (24x14)
1104;044093000;Colgante Serie Oceano Rosa 1xe27 (regx30)
1105;044093004;Colgante Serie Oceano Naranja 1xe27 (regx30)
1106;044093006;Colgante Serie Oceano Verde 1xe27 (regx30)
1107;044093019;Colgante Serie Oceano Lila 1xe27 (regx30)
1108;044093048;Colgante Serie Oceano Celeste 1xe27 (regx30)
1109;044161000;Aplique Infantil Flor Rosa 1xe14 (28x19)
1112;044161019;Aplique Infantil Flor Lila 1xe14 (28x19)
1117;044171019;Sobremesa Infantil Flor Lila 1xe14 (35x14)
1118;044171048;Sobremesa Infantil Flor Celeste 1xe14 (35x14)
1119;044193000;Colgante Infantil Flor Rosa 1xe27 (regx30)
1121;044193006;Colgante Infantil Flor Verde 1xe27 (regx30)
1122;044193019;Colgante Infantil Flor Lila 1xe27 (regx30)
1124;044242501;Pie Salon Sin Mesa Caribe Blanco 1xe27 162x25d
1125;044242528;Pie Salon Sin Mesa Caribe Gris 1xe27 162x25d
1126;044243501;Pie Salon Con Mesa Caribe Blanco 1xe27 144x35d
1127;044243528;Pie Salon Con Mesa Caribe Gris 1xe27 144x35d
1128;044252001;Lampara Caribe Blanco 2xe27 REGX86X30
1129;044252028;Lampara Caribe Gris 2xe27  Regx86
1130;044253001;Lampara Caribe Blanco 3xe14 Regx72
1131;044253028;Lampara Caribe Gris 3xe27 Regx72
1132;044261001;Aplique Caribe Blanco 1xe27 16x33x14
1133;044261028;Aplique Caribe Gris 1xe27 16X33X14
1134;044271001;Sobremesa Caribe Blanco 1xe14 43x17
1135;044271028;Sobremesa Caribe Gris 1xe14 37x17
1136;044294001;Colgante Caribe Blanco 4xe27 Regx40
1137;044294028;Colgante Caribe Gris 4xe27 Regx40
1138;044295001;Colgante Caribe Blanco 4xe27 Regx50
1139;044295028;Colgante Caribe Gris 4xe27 Regx50
1140;044361001;Aplique Serie Liguria Blanco Brillo 1xe14 21x16
1141;044361009;Aplique Serie Liguria Negro Brillo 1xe14 21x16
1142;044371001;Sobremesa Serie Liguria Blanco Brillo 1xe14 41x16
1143;044371009;Sobremesa Serie Liguria Negro Brillo 1xe14 41x16
1144;044394601;Colgante Cuadrado Serie Liguria Blanco Brillo 4xe27 (regx46)
1145;044394609;Colgante Cuadrado Serie Liguria Negro Brillo 4xe27 (regx46)
1146;044397601;Colgante Rectangular Serie Liguria Blanco Brillo 4xe27 (regx76)
1147;044397609;Colgante Rectangular Serie Liguria Negro Brillo 4xe27 (regx76)
1148;044641015;Pie Salon San Remo Blanco Luna/champagne 1xe27 (164x45)
