
Standard & Poors 500 Index,Last: 3860.8101,Change:  -59.7499
"Date: 15 de marzo de 2023, 11:55 GMT-4",Bid: 3859.6299,Ask: 3861.51,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Mar 15 2023,SPXW230315C04060000,0.05,0.025,0,0.05,2,0.751,0.0017,0.0001,1538,4060.00,SPXW230315P04060000,192.7,30.2,199,201.4,54,0.9202,-0.9983,0.0001,178
Wed Mar 15 2023,SPXW230315C04065000,0.05,0,0,0.05,21,0.7679,0.0016,0.0001,308,4065.00,SPXW230315P04065000,173.4,0,204,206.4,0,0.9402,-0.9984,0.0001,35
Wed Mar 15 2023,SPXW230315C04070000,0.05,0.025,0,0.05,14,0.7847,0.0016,0.0001,931,4070.00,SPXW230315P04070000,204.3,31.8,209,211.4,7,0.9601,-0.9984,0.0001,13
Wed Mar 15 2023,SPXW230315C04075000,0.05,0.025,0,0.05,22,0.8015,0.0015,0.0001,3890,4075.00,SPXW230315P04075000,180.62,0,214,216.4,0,0.9799,-0.9985,0.0001,535
Wed Mar 15 2023,SPXW230315C04080000,0.05,0,0,0.05,0,0.8182,0.0015,0.0001,496,4080.00,SPXW230315P04080000,212.47,30.07,218.7,221.5,4,0.9997,-0.9985,0.0001,134
Wed Mar 15 2023,SPXW230315C04085000,0.07,0,0,0.05,0,0.8349,0.0015,0.0001,643,4085.00,SPXW230315P04085000,56.1,0,223.7,226.5,0,1.0195,-0.9985,0.0001,13
Wed Mar 15 2023,SPXW230315C04090000,0.05,0.025,0,0.05,1,0.8515,0.0014,0.0001,1049,4090.00,SPXW230315P04090000,228.58,36.18,228.7,231.5,1,1.0391,-0.9986,0.0001,74
Wed Mar 15 2023,SPXW230315C04095000,0.05,0,0,0.05,0,0.8681,0.0014,0.0001,233,4095.00,SPXW230315P04095000,276.65,0,233.7,236.5,0,1.0587,-0.9986,0.0001,23
Wed Mar 15 2023,SPXW230315C04100000,0.05,0,0,0.05,0,0.8847,0.0014,0.0001,2204,4100.00,SPXW230315P04100000,236.19,33.79,238.7,241.5,8,1.0783,-0.9986,0.0001,45
Wed Mar 15 2023,SPXW230315C04105000,0.05,0,0,0.05,0,0.9012,0.0014,0.0001,333,4105.00,SPXW230315P04105000,124.45,0,243.7,246.5,0,1.0978,-0.9986,0.0001,24
Wed Mar 15 2023,SPXW230315C04110000,0.05,0.025,0,0.05,1,0.9176,0.0013,0,516,4110.00,SPXW230315P04110000,116.51,0,248.7,251.5,0,1.1172,-0.9987,0,190
Wed Mar 15 2023,SPXW230315C04115000,0.05,0,0,0.05,0,0.934,0.0013,0,623,4115.00,SPXW230315P04115000,249.42,0,253.7,256.5,0,1.1366,-0.9987,0,3
Wed Mar 15 2023,SPXW230315C04120000,0.05,0,0,0.05,0,0.9504,0.0013,0,229,4120.00,SPXW230315P04120000,225.55,0,258.7,261.5,0,1.1559,-0.9987,0,149
Wed Mar 15 2023,SPXW230315C04125000,0.05,0,0,0.05,0,0.9667,0.0013,0,4555,4125.00,SPXW230315P04125000,259.32,0,263.7,266.5,0,1.1751,-0.9987,0,13
Wed Mar 15 2023,SPXW230315C04130000,0.05,0.025,0,0.05,1,0.983,0.0012,0,698,4130.00,SPXW230315P04130000,262.27,29.87,268.7,271.5,6,1.1943,-0.9988,0,21
Wed Mar 15 2023,SPXW230315C04135000,0.05,0,0,0.05,0,0.9992,0.0012,0,444,4135.00,SPXW230315P04135000,283.5,46.1,273.7,276.5,1,1.2135,-0.9988,0,2
Wed Mar 15 2023,SPXW230315C04140000,0.05,0,0,0.05,0,1.0154,0.0012,0,317,4140.00,SPXW230315P04140000,285.68,43.28,278.7,281.5,5,1.2326,-0.9988,0,38
Wed Mar 15 2023,SPXW230315C04145000,0.05,0.025,0,0.05,2,1.0316,0.0012,0,555,4145.00,SPXW230315P04145000,231.17,0,283.7,286.5,0,1.2516,-0.9988,0,4
Wed Mar 15 2023,SPXW230315C04150000,0.05,0.025,0,0.05,1,1.0477,0.0012,0,1157,4150.00,SPXW230315P04150000,267.55,0,288.7,291.5,0,1.2706,-0.9988,0,22
Wed Mar 15 2023,SPXW230315C04155000,0.07,0,0,0.05,0,1.0638,0.0012,0,197,4155.00,SPXW230315P04155000,293.05,35.65,293.7,296.5,2,1.2895,-0.9988,0,8
Wed Mar 15 2023,SPXW230315C04160000,0.05,0.025,0,0.05,1,1.0798,0.0011,0,378,4160.00,SPXW230315P04160000,298.05,35.65,298.7,301.5,2,1.3084,-0.9989,0,12
Wed Mar 15 2023,SPXW230315C04165000,0.05,0.025,0,0.05,1,1.0958,0.0011,0,279,4165.00,SPXW230315P04165000,0,0,303.7,306.5,0,1.3272,-0.9989,0,0
Wed Mar 15 2023,SPXW230315C04170000,0.08,0,0,0.05,0,1.1118,0.0011,0,515,4170.00,SPXW230315P04170000,245.6,0,308.7,311.5,0,1.346,-0.9989,0,21
Wed Mar 15 2023,SPXW230315C04175000,0.05,0,0,0.05,0,1.1277,0.0011,0,1536,4175.00,SPXW230315P04175000,191.35,0,313.7,316.5,0,1.3647,-0.9989,0,16
Wed Mar 15 2023,SPXW230315C04180000,0.05,0.025,0,0.05,1,1.1436,0.0011,0,261,4180.00,SPXW230315P04180000,0,0,318.7,321.5,0,1.3834,-0.9989,0,0
Wed Mar 15 2023,SPXW230315C04185000,0.05,0,0,0.05,0,1.1595,0.001,0,49,4185.00,SPXW230315P04185000,140.29,0,323.7,326.5,0,1.402,-0.999,0,3
Wed Mar 15 2023,SPXW230315C04190000,0.05,0.025,0,0.05,1,1.1753,0.001,0,73,4190.00,SPXW230315P04190000,288.49,0,328.7,331.5,0,1.4206,-0.999,0,1
Wed Mar 15 2023,SPXW230315C04195000,0.15,0,0,0.05,0,1.191,0.001,0,162,4195.00,SPXW230315P04195000,0,0,333.7,336.5,0,1.4392,-0.999,0,0
Wed Mar 15 2023,SPXW230315C04200000,0.05,0.025,0,0.05,1,1.2068,0.001,0,518,4200.00,SPXW230315P04200000,334.3,31.85,338.7,341.5,2,1.4577,-0.999,0,38
Wed Mar 15 2023,SPXW230315C04205000,0.05,0,0,0.05,0,1.2225,0.001,0,81,4205.00,SPXW230315P04205000,0,0,343.7,346.5,0,1.4761,-0.999,0,0
Wed Mar 15 2023,SPXW230315C04210000,0.05,0,0,0.05,0,1.2382,0.001,0,290,4210.00,SPXW230315P04210000,184.71,0,348.7,351.5,0,1.4945,-0.999,0,11
Wed Mar 15 2023,SPXW230315C04215000,0.05,0,0,0.05,0,1.2538,0.001,0,78,4215.00,SPXW230315P04215000,0,0,353.7,356.5,0,1.5129,-0.999,0,1
Wed Mar 15 2023,SPXW230315C04220000,0.1,0,0,0.05,0,1.2694,0.001,0,1061,4220.00,SPXW230315P04220000,241.47,0,358.7,361.5,0,1.5312,-0.999,0,3
Wed Mar 15 2023,SPXW230315C04225000,0.1,0,0,0.05,0,1.285,0.001,0,168,4225.00,SPXW230315P04225000,326.6,0,363.7,366.5,0,1.5495,-0.999,0,14
Wed Mar 15 2023,SPXW230315C04230000,0.06,0,0,0.05,0,1.3005,0.0009,0,108,4230.00,SPXW230315P04230000,312.88,0,368.7,371.5,0,1.5678,-0.9991,0,15
Wed Mar 15 2023,SPXW230315C04240000,0.1,0,0,0.05,0,1.3315,0.0009,0,694,4240.00,SPXW230315P04240000,341.9,0,378.7,381.5,0,1.6041,-0.9991,0,23
Wed Mar 15 2023,SPXW230315C04250000,0.05,0,0,0.05,0,1.3623,0.0009,0,868,4250.00,SPXW230315P04250000,261.65,0,388.7,391.5,0,1.6403,-0.9991,0,20
Wed Mar 15 2023,SPXW230315C04260000,0.05,0,0,0.05,0,1.3931,0.0009,0,424,4260.00,SPXW230315P04260000,400.21,0,398.7,401.5,0,1.6763,-0.9991,0,17
Wed Mar 15 2023,SPXW230315C04270000,0.15,0,0,0.05,0,1.4236,0.0009,0,176,4270.00,SPXW230315P04270000,287.53,0,408.7,411.5,0,1.7122,-0.9991,0,1
Wed Mar 15 2023,SPXW230315C04275000,0.05,0,0,0.05,0,1.4389,0.0008,0,59,4275.00,SPXW230315P04275000,292.48,0,413.7,416.5,0,1.7301,-0.9992,0,8
Wed Mar 15 2023,SPXW230315C04300000,0.05,0,0,0.05,0,1.5147,0.0008,0,620,4300.00,SPXW230315P04300000,411.42,0,438.7,441.5,0,1.8189,-0.9992,0,16
Wed Mar 15 2023,SPXW230315C04350000,0.05,0,0,0.05,0,1.6641,0.0007,0,952,4350.00,SPXW230315P04350000,478.33,26.03,488.7,491.5,1,1.9938,-0.9993,0,2
Wed Mar 15 2023,SPXW230315C04400000,0.05,0,0,0.05,0,1.8108,0.0007,0,844,4400.00,SPXW230315P04400000,528.38,26.08,538.7,541.5,1,2.1654,-0.9993,0,98
Wed Mar 15 2023,SPXW230315C04500000,0.05,0,0,0.05,0,2.0965,0.0006,0,459,4500.00,SPXW230315P04500000,618.73,0,638.7,641.5,0,2.4992,-0.9994,0,13
Wed Mar 15 2023,SPXW230315C04600000,0.05,0,0,0.05,0,2.3729,0.0005,0,24,4600.00,SPXW230315P04600000,475.43,0,738.7,741.5,0,2.8218,-0.9995,0,1
Wed Mar 15 2023,SPXW230315C04700000,0,0,0,0.05,0,2.641,0.0004,0,0,4700.00,SPXW230315P04700000,817.43,0,838.7,841.5,0,3.1345,-0.9996,0,8
Wed Mar 15 2023,SPXW230315C04800000,0.03,0,0,0.05,0,2.9013,0.0004,0,3,4800.00,SPXW230315P04800000,936.35,0,938.7,941.5,0,3.438,-0.9996,0,5
Wed Mar 15 2023,SPXW230315C05000000,0.03,0,0,0.05,0,3.4009,0.0003,0,300,5000.00,SPXW230315P05000000,1127.6,0,1138.7,1141.5,0,4.0206,-0.9997,0,301
Thu Mar 16 2023,SPXW230316C01000000,2986,0,2858.8,2861.6,0,0,1,0,0,1000.00,SPXW230316P01000000,0.05,0,0,0.05,0,6.6021,0,0,10
Thu Mar 16 2023,SPXW230316C01200000,0,0,2658.9,2661.6,0,0,1,0,0,1200.00,SPXW230316P01200000,0,0,0,0.05,0,5.7291,0,0,0
Thu Mar 16 2023,SPXW230316C01400000,0,0,2458.9,2461.6,0,0,1,0,0,1400.00,SPXW230316P01400000,0,0,0,0.05,0,4.9928,0,0,0
Thu Mar 16 2023,SPXW230316C01600000,0,0,2258.9,2262.1,0,0,1,0,0,1600.00,SPXW230316P01600000,0,0,0,0.05,0,4.3556,0,0,0
Thu Mar 16 2023,SPXW230316C01800000,0,0,2058.9,2062.1,0,0,1,0,0,1800.00,SPXW230316P01800000,0,0,0,0.05,0,3.7934,0,0,0
Thu Mar 16 2023,SPXW230316C02000000,1915.93,0,1859,1862.2,0,0,1,0,7,2000.00,SPXW230316P02000000,0.03,0,0,0.05,0,3.2899,0,0,1500
Thu Mar 16 2023,SPXW230316C02200000,1663.8,-34.3,1659,1662.2,1,0,1,0,139,2200.00,SPXW230316P02200000,0.05,0,0,0.05,0,2.8333,-0.0001,0,2
Thu Mar 16 2023,SPXW230316C02400000,0,0,1459,1462.2,0,0,1,0,0,2400.00,SPXW230316P02400000,0.05,0,0,0.05,0,2.4149,-0.0001,0,55
Thu Mar 16 2023,SPXW230316C02600000,1247.52,-50.68,1259.1,1262.2,1,0,1,0,0,2600.00,SPXW230316P02600000,0.05,0,0,0.05,0,2.0281,-0.0002,0,821
Thu Mar 16 2023,SPXW230316C02800000,0,0,1059.1,1062.3,0,0,0.9999,0,0,2800.00,SPXW230316P02800000,0.1,0,0,0.05,0,1.6676,-0.0003,0,540
Thu Mar 16 2023,SPXW230316C02900000,1012.68,0,959.1,962.3,0,0,0.9998,0,1,2900.00,SPXW230316P02900000,0,0,0,0.05,0,1.4958,-0.0004,0,0
Thu Mar 16 2023,SPXW230316C03000000,861.5,-36.8,859.1,862.3,7,0,0.9996,0,511,3000.00,SPXW230316P03000000,0.1,0,0,0.05,0,1.3289,-0.0006,0,640
Thu Mar 16 2023,SPXW230316C03100000,0,0,759.2,762.3,0,1.0929,0.9993,0,0,3100.00,SPXW230316P03100000,0.05,0.025,0,0.05,160,1.1666,-0.0009,0,219
Thu Mar 16 2023,SPXW230316C03150000,0,0,709.3,712.3,0,0.9294,0.9991,0,0,3150.00,SPXW230316P03150000,0.1,0.075,0,0.05,13,1.087,-0.0011,0,76
Thu Mar 16 2023,SPXW230316C03200000,661.88,-36.52,659.3,661.9,2,0,0.9988,0,0,3200.00,SPXW230316P03200000,0.05,0.025,0,0.1,1268,1.0628,-0.0014,0,2369
Thu Mar 16 2023,SPXW230316C03250000,613.71,-34.69,609.3,611.9,72,0,0.9985,0,0,3250.00,SPXW230316P03250000,0.1,0.05,0.05,0.1,1035,1.0148,-0.0017,0,13986
Thu Mar 16 2023,SPXW230316C03300000,559.69,-38.76,559.3,562,2,0.9367,0.9981,0,2,3300.00,SPXW230316P03300000,0.1,0.05,0.1,0.15,3096,0.9751,-0.0021,0,1532
Thu Mar 16 2023,SPXW230316C03325000,0,0,534.4,537.2,0,0.8916,0.9978,0,0,3325.00,SPXW230316P03325000,0.15,0.075,0.1,0.15,40,0.9323,-0.0024,0,466
Thu Mar 16 2023,SPXW230316C03350000,0,0,509.5,512.2,0,0.8468,0.9975,0,0,3350.00,SPXW230316P03350000,0.2,0.125,0.15,0.2,624,0.9189,-0.0027,0,11185
Thu Mar 16 2023,SPXW230316C03375000,0,0,484.4,487.2,0,0.8024,0.9971,0,0,3375.00,SPXW230316P03375000,0.2,0.1,0.15,0.25,789,0.887,-0.0031,0,7395
Thu Mar 16 2023,SPXW230316C03400000,453.68,-44.82,459.6,462.2,8,0.7984,0.9967,0.0001,0,3400.00,SPXW230316P03400000,0.2,0.075,0.2,0.25,17,0.8533,-0.0035,0.0001,354
Thu Mar 16 2023,SPXW230316C03425000,0,0,434.5,437.3,0,0.7818,0.9962,0.0001,0,3425.00,SPXW230316P03425000,0.22,0.07,0.2,0.3,42,0.8181,-0.004,0.0001,441
Thu Mar 16 2023,SPXW230316C03450000,410.3,-38.3,409.6,412.3,7,0.7372,0.9956,0.0001,0,3450.00,SPXW230316P03450000,0.3,0.125,0.25,0.35,2265,0.7892,-0.0046,0.0001,326
Thu Mar 16 2023,SPXW230316C03475000,0,0,384.6,387.3,0,0.7132,0.9948,0.0001,0,3475.00,SPXW230316P03475000,0.35,0.15,0.25,0.35,5,0.744,-0.0054,0.0001,398
Thu Mar 16 2023,SPXW230316C03500000,395.53,0,359.7,362.4,0,0.6846,0.9938,0.0001,6,3500.00,SPXW230316P03500000,0.3,0.1,0.3,0.4,247,0.7114,-0.0064,0.0001,5475
Thu Mar 16 2023,SPXW230316C03525000,0,0,334.7,337.4,0,0.6528,0.9925,0.0001,0,3525.00,SPXW230316P03525000,0.4,0.15,0.35,0.45,153,0.6764,-0.0077,0.0001,310
Thu Mar 16 2023,SPXW230316C03550000,349.1,0,310,312.6,0,0.6183,0.9907,0.0002,1,3550.00,SPXW230316P03550000,0.45,0.175,0.4,0.5,114,0.6394,-0.0095,0.0002,6115
Thu Mar 16 2023,SPXW230316C03560000,0,0,299.9,302.5,0,0.6098,0.9899,0.0002,6,3560.00,SPXW230316P03560000,0.4,0.1,0.45,0.55,193,0.629,-0.0103,0.0002,257
Thu Mar 16 2023,SPXW230316C03570000,0,0,290,292.5,0,0.6,0.9888,0.0002,0,3570.00,SPXW230316P03570000,0.45,0.125,0.5,0.55,94,0.6101,-0.0113,0.0002,195
Thu Mar 16 2023,SPXW230316C03575000,286.7,-36.95,284.9,287.5,2,0.5905,0.9883,0.0002,39,3575.00,SPXW230316P03575000,0.55,0.225,0.5,0.6,539,0.6082,-0.0119,0.0002,251
Thu Mar 16 2023,SPXW230316C03580000,0,0,279.9,282.6,0,0.5892,0.9877,0.0002,0,3580.00,SPXW230316P03580000,0.5,0.15,0.55,0.6,405,0.5986,-0.0125,0.0002,257
Thu Mar 16 2023,SPXW230316C03590000,0,0,270,272.6,0,0.5775,0.9863,0.0003,0,3590.00,SPXW230316P03590000,0.57,0.22,0.6,0.65,562,0.5863,-0.0138,0.0003,110
Thu Mar 16 2023,SPXW230316C03600000,273.14,-25.61,260.7,262.1,10,0.5649,0.9848,0.0003,78,3600.00,SPXW230316P03600000,0.65,0.25,0.65,0.7,266,0.5763,-0.0154,0.0003,5233
Thu Mar 16 2023,SPXW230316C03610000,264.86,-23.94,250.2,252.7,10,0.5517,0.983,0.0003,0,3610.00,SPXW230316P03610000,0.65,0.225,0.7,0.8,516,0.5651,-0.0172,0.0003,85
Thu Mar 16 2023,SPXW230316C03620000,0,0,240.2,242.8,0,0.5433,0.9808,0.0004,0,3620.00,SPXW230316P03620000,0.87,0.42,0.8,0.9,391,0.5554,-0.0194,0.0004,93
Thu Mar 16 2023,SPXW230316C03625000,242.16,0,235.3,237.9,0,0.5385,0.9796,0.0004,39,3625.00,SPXW230316P03625000,0.85,0.35,0.85,0.95,182,0.5501,-0.0205,0.0004,340
Thu Mar 16 2023,SPXW230316C03630000,0,0,230.4,232.9,0,0.5333,0.9784,0.0004,0,3630.00,SPXW230316P03630000,0.9,0.4,0.9,1,522,0.5444,-0.0218,0.0004,74
Thu Mar 16 2023,SPXW230316C03635000,0,0,225.4,228,0,0.5279,0.977,0.0005,0,3635.00,SPXW230316P03635000,0.95,0.4,0.95,1.05,223,0.5385,-0.0232,0.0005,135
Thu Mar 16 2023,SPXW230316C03640000,0,0,220.5,223,0,0.5264,0.9755,0.0005,0,3640.00,SPXW230316P03640000,1.15,0.6,1.05,1.15,222,0.5323,-0.0247,0.0005,117
Thu Mar 16 2023,SPXW230316C03645000,0,0,215.6,218.1,0,0.5241,0.9738,0.0005,0,3645.00,SPXW230316P03645000,0.9,0.3,1.1,1.2,21,0.5296,-0.0263,0.0005,87
Thu Mar 16 2023,SPXW230316C03650000,212.94,-36.06,211.3,212.6,1,0.5211,0.9721,0.0006,11,3650.00,SPXW230316P03650000,1.25,0.65,1.2,1.3,296,0.5228,-0.0281,0.0006,769
Thu Mar 16 2023,SPXW230316C03655000,0,0,206.1,208.4,0,0.5105,0.9702,0.0006,0,3655.00,SPXW230316P03655000,1.25,0.6,1.3,1.35,124,0.5192,-0.03,0.0006,56
Thu Mar 16 2023,SPXW230316C03660000,0,0,201.2,203.5,0,0.5068,0.9682,0.0006,0,3660.00,SPXW230316P03660000,1.3,0.6,1.4,1.45,184,0.515,-0.032,0.0006,175
Thu Mar 16 2023,SPXW230316C03665000,0,0,196.2,198.6,0,0.5026,0.9659,0.0007,0,3665.00,SPXW230316P03665000,1.55,0.8,1.5,1.6,340,0.5103,-0.0342,0.0007,246
Thu Mar 16 2023,SPXW230316C03670000,250.6,0,191.4,193.7,0,0.4979,0.9635,0.0007,1,3670.00,SPXW230316P03670000,1.65,0.9,1.6,1.7,225,0.5052,-0.0366,0.0007,339
Thu Mar 16 2023,SPXW230316C03675000,193.17,0,186.5,188.8,0,0.4955,0.961,0.0008,20,3675.00,SPXW230316P03675000,1.83,1.03,1.7,1.85,482,0.4997,-0.0392,0.0008,559
Thu Mar 16 2023,SPXW230316C03680000,0,0,181.6,183.9,0,0.4924,0.9582,0.0008,0,3680.00,SPXW230316P03680000,1.97,1.12,1.85,1.95,341,0.4951,-0.042,0.0008,341
Thu Mar 16 2023,SPXW230316C03685000,0,0,176.8,179.1,0,0.4862,0.9552,0.0009,0,3685.00,SPXW230316P03685000,1.85,0.9,2,2.1,175,0.4913,-0.045,0.0009,237
Thu Mar 16 2023,SPXW230316C03690000,172.17,-37.23,172,174.2,1,0.482,0.9519,0.0009,0,3690.00,SPXW230316P03690000,2.2,1.2,2.15,2.25,512,0.4857,-0.0483,0.0009,615
Thu Mar 16 2023,SPXW230316C03695000,189.6,0,167.1,169.4,0,0.4773,0.9484,0.001,1,3695.00,SPXW230316P03695000,2.43,1.38,2.3,2.45,207,0.4819,-0.0518,0.001,266
Thu Mar 16 2023,SPXW230316C03700000,170.34,0,162.5,163.9,0,0.472,0.9446,0.0011,53,3700.00,SPXW230316P03700000,2.5,1.35,2.5,2.6,1195,0.4774,-0.0556,0.0011,1588
Thu Mar 16 2023,SPXW230316C03705000,0,0,157.5,159.8,0,0.4703,0.9405,0.0011,0,3705.00,SPXW230316P03705000,1.95,0.7,2.7,2.8,534,0.4734,-0.0597,0.0011,223
Thu Mar 16 2023,SPXW230316C03710000,160.8,-28.95,152.7,155,5,0.4658,0.9361,0.0012,1,3710.00,SPXW230316P03710000,3,1.65,2.9,3.1,1159,0.4688,-0.0641,0.0012,480
Thu Mar 16 2023,SPXW230316C03715000,153.53,-31.32,148,150.2,4,0.4625,0.9314,0.0013,0,3715.00,SPXW230316P03715000,3.4,1.95,3.1,3.3,104,0.4654,-0.0688,0.0013,218
Thu Mar 16 2023,SPXW230316C03720000,294.16,0,143.3,145.5,0,0.4585,0.9262,0.0014,31,3720.00,SPXW230316P03720000,3.56,2.01,3.4,3.5,340,0.4596,-0.074,0.0014,827
Thu Mar 16 2023,SPXW230316C03725000,143.93,-31.12,138.5,140.7,5,0.4539,0.9207,0.0015,20,3725.00,SPXW230316P03725000,3.6,1.9,3.7,3.8,462,0.4565,-0.0795,0.0015,357
Thu Mar 16 2023,SPXW230316C03730000,132.7,-37.5,133.8,136,5,0.4501,0.9148,0.0016,0,3730.00,SPXW230316P03730000,3.1,1.25,4,4.1,252,0.4526,-0.0854,0.0016,299
Thu Mar 16 2023,SPXW230316C03735000,128.1,-37.25,129.2,131.4,3,0.4456,0.9084,0.0017,0,3735.00,SPXW230316P03735000,4.59,2.59,4.3,4.5,340,0.448,-0.0918,0.0017,280
Thu Mar 16 2023,SPXW230316C03740000,128.3,-32.25,124.5,126.6,1,0.4418,0.9015,0.0018,45,3740.00,SPXW230316P03740000,4.6,2.425,4.6,4.8,475,0.4427,-0.0987,0.0018,414
Thu Mar 16 2023,SPXW230316C03745000,123.5,-32.2,119.9,122.1,2,0.4372,0.8941,0.0019,0,3745.00,SPXW230316P03745000,5,2.625,5,5.2,274,0.4394,-0.1061,0.0019,277
Thu Mar 16 2023,SPXW230316C03750000,109.39,-41.56,115.7,116.7,73,0.432,0.8861,0.002,4,3750.00,SPXW230316P03750000,5.5,2.9,5.4,5.6,1396,0.4352,-0.1141,0.002,1323
Thu Mar 16 2023,SPXW230316C03755000,125.5,-20.65,110.8,113,5,0.4295,0.8775,0.0021,0,3755.00,SPXW230316P03755000,5.9,3.1,5.9,6.1,312,0.4304,-0.1226,0.0021,215
Thu Mar 16 2023,SPXW230316C03760000,115.32,-26.08,106.5,107.7,100,0.424,0.8684,0.0023,37,3760.00,SPXW230316P03760000,6.18,3.13,6.4,6.6,690,0.4269,-0.1318,0.0023,423
Thu Mar 16 2023,SPXW230316C03765000,110.92,-25.83,101.9,104,41,0.4208,0.8585,0.0024,0,3765.00,SPXW230316P03765000,5.6,2.25,6.9,7.1,492,0.4227,-0.1417,0.0024,195
Thu Mar 16 2023,SPXW230316C03770000,105.8,-26.25,97.5,99.4,40,0.4178,0.848,0.0026,0,3770.00,SPXW230316P03770000,7.83,4.18,7.5,7.7,495,0.4195,-0.1522,0.0026,370
Thu Mar 16 2023,SPXW230316C03775000,101.49,-25.86,93.1,95.2,40,0.4138,0.8367,0.0027,15,3775.00,SPXW230316P03775000,8.4,4.4,8.2,8.4,290,0.4155,-0.1635,0.0027,427
Thu Mar 16 2023,SPXW230316C03780000,147.28,0,88.8,90.7,0,0.4098,0.8247,0.0028,5,3780.00,SPXW230316P03780000,9,4.65,8.8,9,416,0.4115,-0.1755,0.0028,420
Thu Mar 16 2023,SPXW230316C03785000,79.48,-38.72,84.5,86.4,15,0.4059,0.8119,0.003,19,3785.00,SPXW230316P03785000,10.15,5.4,9.6,9.8,457,0.4083,-0.1883,0.003,249
Thu Mar 16 2023,SPXW230316C03790000,81.6,-31.95,80.6,81.6,15,0.4018,0.7982,0.0032,21,3790.00,SPXW230316P03790000,10.46,5.26,10.4,10.6,533,0.4041,-0.202,0.0032,402
Thu Mar 16 2023,SPXW230316C03795000,73,-36,76.7,77.6,10,0.3983,0.7837,0.0033,20,3795.00,SPXW230316P03795000,10.9,5.2,11.3,11.5,369,0.4006,-0.2165,0.0033,502
Thu Mar 16 2023,SPXW230316C03800000,73.87,-30.68,72.7,73.5,25,0.3954,0.7684,0.0035,52,3800.00,SPXW230316P03800000,12.3,6.1,12.2,12.4,1951,0.3968,-0.2318,0.0035,785
Thu Mar 16 2023,SPXW230316C03805000,79,-21.15,68.7,69.6,8,0.3928,0.7521,0.0036,13,3805.00,SPXW230316P03805000,13,6.2,13.3,13.5,404,0.3934,-0.2481,0.0036,275
Thu Mar 16 2023,SPXW230316C03810000,74.9,-20.9,64.8,65.6,10,0.3884,0.735,0.0038,21,3810.00,SPXW230316P03810000,15.2,7.8,14.4,14.7,509,0.3911,-0.2652,0.0038,344
Thu Mar 16 2023,SPXW230316C03815000,53.2,-38.25,61.1,61.8,67,0.3843,0.717,0.004,8,3815.00,SPXW230316P03815000,14.6,6.55,15.6,15.9,311,0.3876,-0.2832,0.004,178
Thu Mar 16 2023,SPXW230316C03820000,60.2,-26.95,57.4,58.1,102,0.3824,0.6981,0.0041,40,3820.00,SPXW230316P03820000,16.4,7.6,16.9,17.2,506,0.3837,-0.3021,0.0041,225
Thu Mar 16 2023,SPXW230316C03825000,58.3,-24.65,53.8,54.5,132,0.3793,0.6783,0.0043,30,3825.00,SPXW230316P03825000,17.3,7.7,18.3,18.5,907,0.3806,-0.3219,0.0043,668
Thu Mar 16 2023,SPXW230316C03830000,53.25,-25.55,50.3,50.9,158,0.3781,0.6577,0.0044,23,3830.00,SPXW230316P03830000,20.8,10.35,19.8,20,520,0.3775,-0.3425,0.0044,293
Thu Mar 16 2023,SPXW230316C03835000,47.4,-27.45,47.1,47.5,252,0.3744,0.6363,0.0046,41,3835.00,SPXW230316P03835000,20.9,9.55,21.3,21.6,642,0.3744,-0.3639,0.0045,342
Thu Mar 16 2023,SPXW230316C03840000,44.5,-26.25,43.9,44.1,268,0.3724,0.6141,0.0047,25,3840.00,SPXW230316P03840000,22.7,10.35,23,23.3,894,0.3713,-0.3861,0.0047,371
Thu Mar 16 2023,SPXW230316C03845000,40.7,-26.2,40.7,41,406,0.3686,0.5911,0.0048,72,3845.00,SPXW230316P03845000,25,11.55,24.8,25.1,853,0.368,-0.4091,0.0048,158
Thu Mar 16 2023,SPXW230316C03850000,37.3,-25.85,37.6,37.9,628,0.3658,0.5675,0.0049,401,3850.00,SPXW230316P03850000,26.35,11.7,26.8,27.2,1859,0.3646,-0.4326,0.0049,935
Thu Mar 16 2023,SPXW230316C03855000,34.2,-25.05,34.7,34.9,575,0.3627,0.5433,0.005,119,3855.00,SPXW230316P03855000,28.56,12.71,28.8,29.1,776,0.3616,-0.4569,0.005,238
Thu Mar 16 2023,SPXW230316C03860000,31.9,-23.65,31.9,32.1,663,0.3594,0.5186,0.005,55,3860.00,SPXW230316P03860000,30.48,13.23,31,31.3,1021,0.3584,-0.4816,0.005,442
Thu Mar 16 2023,SPXW230316C03865000,29.61,-22.49,29.2,29.4,806,0.357,0.4933,0.0051,150,3865.00,SPXW230316P03865000,32.5,13.75,33.3,33.6,739,0.3559,-0.5068,0.0051,290
Thu Mar 16 2023,SPXW230316C03870000,26.1,-22.6,26.6,26.8,754,0.3532,0.4678,0.0051,131,3870.00,SPXW230316P03870000,37,16.75,35.7,36,655,0.3521,-0.5324,0.0051,212
